,Comments,Ratings
1749,When a person purchases 128 GB pen drive then it surely means that he is going to store large files in it. But this pen drive has FAT32 system which allows to store files of size upto 4 GB. I had to convert its system to NTFS through third party software to store files having size larger than 4 GB. So I think the file system of atleast a 128 GB pen drive should already be NTFS.,4.0
1750,Large size file doesn't transfer like over 10 gb size file otherwise its a good product.work properly.,4.0
1751,Normal usb nothing really new about its buut you cant use it as flashable pen drive so keep that in mind its format is different its not removable drivers when u put into pc its more like a hard type of memory so dont expect it to run bootable Windows on it. You can make it bootable but its quite complex and alot of hasle so if you want to buy it for windows as cd or usb bootable disk i suggest you go for Kingston instead becoz those formats are bootable,4.0
1752,"I bought this Pendrive from Amazon seller-Appario Retail Private Ltd and got this within 3 days. This product was packed compactly as expected from Amazon.
Now we only have to talk about product -
Writing speed 4-5MBPS
Reading speed 15-18MBPS
It's writing speed(from PC to Pendrive) is only 4MBPS that's really bad as compare to SanDisk Cruzer Blade 8Gb it gives writing speed somewhere 9-10MBPS.
While Reading speed has almost no difference in 8GB and 16GB SanDisk Cruzer Blade Pendrive.

But if we compare price of 8gb and 16gb Pendrive there only 50-60 rupees difference. you get double of storage at just 50-60 rupees. 16GB Pendrive is better buy if we compare price and Value 4 money",4.0
1753,"I bought this pen drive during the lightning deal ad got it for just 349/- that means I paid 10.90625/- per 1 GB of data and if I calculate like this Jio charges a roughly amount of 17/- rupees per 1 GB of data and if I compare the value then I am saving approx 7 rupees per 1 GB of data.
I know you would consider this review silly but this pen drive isn't super fast but gets the work done.
The packing is improved better than it used to be plus the transfer rates between 7MBPS to 15MBPS.
The pen drive is compact and original that I can share with you all.
If you liked the review you can mark this review helpful and follow us for more reviews. As we post technology reviews
frequently.",4.0
1754,"Am writing this review after the usage of the device after 3 years, and still its working like hell. Faced no problems till now, the transfer speed is fabulous, no deletion or corruption of data as seen in other pen drives. If you are thinking of buying a good pen drive with great speed and performance, and for lifetime usage, this is the perfect product, just go for it.",4.0
1755,"These pen drives are cheap and I think top selling brand due to its price and reliability
Pros:
► Cheap ( Bought for ₹209 from cloudtail under lightning deal)
► Performance is good
► Reliable memory (no problems like data corruption or failed usb drive till now after 3 years)
► Suitable for storing songs
► Works with almost any hardware
► Suitable for car player, mp3 players.

Cons:
► The plastic body wears easily (usually USB tip breaks after using it for couple of years)

But even after broken tip the pen drives are working fine.",4.0
1756,"This is probably the most bought pen drive in its segment. On the negative side, this has a plastic jack to insert, which breaks in about 6 months of regular use. (If you are handing it to youngsters it would probably break sooner.) The second drawback is the color. As it is the same for everyone else, so losing it in office (college groups) is quite possible. The company could think of coming up with more color options for easy differentiation.

It is easy to use and carry, so that makes up on the durability. The speed it gives is not lightning fast but it works for most Indian made laptops (or desktops). If you plan to use it with your car stereo system, I would suggest you go for a pen drive with a metal body (this won't work for long).",4.0
1757,"I bought two of these pen drives. Good quality product with decent data transfer speed. By default, it did not allow me to copy a 14GB file, even though there was enough free space. The error appeared on the screen was ""file is too large for destination file system."" This was because of the FAT32 limitation. I had to format the device as NTFS to proceed. As I have just started using these pen drives, I will not be able to comment on their durability.",4.0
1758,"Play Video
 This product seem good but the only problem is Pls check my disk storage... on 64gb i get 57.2GB i m not sure this is good... At least it should be 59.4GB on 64GB... Cheated so far. i seee.. so beware N buy at your won buget i recommend... Anyway good n bad mood",4.0
1759,"There is no issue to copy paste. Copy paste speed from average to good. No heating issue after long turn use. But packing was not up to mark, it was torn previously. I thought, it will be a old or used product. But it's a new one. I could give it 5 star, but for poor packaging I'm giving 4 star. Seller should pay attention while sell it to customer. Over all, one of the best pen drives.",4.0
1760,"I have been using sandisk USB flash storage ever since the 2GB era. I like the item as it gives very less problems during read, write and format. Though the body of the item is sometimes appear to be delicate no damage has occured to what ever Sandisk Cruzer blades I have been using. The cost of the item is an attractive feature when compared to those in the market.",4.0
1761,"Does the work for me !

After using the SanDisk Cruzer Blade 32GB USB Flash Drive for about 6 months I am pretty happy with it and writing this review to help you decide.

PROS:

^ Its made of premium quality plastic
^ Compact & Portable
^ Affordable Price
^ Comes with a 2 year warranty period

CONS:

^ The transfer speed is not very fast.
^ It is small and as a result can get lost easily.

I think this product, instead of having a few flaws, is the best you can get for Rs399.",4.0
1762,"Bought in 2015, till now working fine..pen drives dont fail mostly. So dont worry.. The plastic is drawback as the front inserting plastic broken but still we can insert..usually it will break as we plug and unplud frequently.. Apart from that it is the best budget pendrive... Buy it only if it is low priced . below 260rs. Dont buy if it is above 300 for 32gb pendrive. It has good speed and long lasting... Water proof.. Very much useful for boot usb. After formatting and changing from FAT to NTFS and back to FAT the speed was reduced ..iam not getting the initial high speed.. So dont format this pendrive frequently... Best budget 2.0 pendrive .",4.0
1763,"The pendrive works in good condition...
If you transfer file from System to Pendrive,the speed of transfer is 8MBPS to 15MBPS
If you transfer file from pendrive to system,the speed of transfer is 25MBPS to 30MBPS

The only bad feature i found that...the plastic material used in pendrive is not durable",4.0
1764,"Pros :
The overall build quality ( including speed ) vs price when compared with other ones is impeccable.
Cons :
1. Provides a speed around 3-6 MBps which is a bit less when compared to top brands like Sony, HP etc
1.Since made entirely of plastic, regular rough use may result in damage
2. The pen-drive heats up a lot if used constantly for a long time

PS:- for further insights, benchmark and speed tests, comparisons, refer this link-
http://usb.userbenchmark.com/SpeedTest/1349/SanDisk-Cruzer-Blade",4.0
1765,"Awesome pendrive by SanDisk. Obviously u can not expect very fast data transfer from this product as it has 2.0 port but overall the data transfer rate is satisfactory and it gives an average of 4-5mbps at simple file copying and pasting process.
Overall I will recommend u to buy it as it is worth for money.",4.0
1766,"The best product in this value range. when Copying huge documents speed is 15MBps so no need to wait for a longer time.

Working good, I must say nice Pendrive.

The combo pack is worth for the lowest price of Rs.649.

The product is of plastic and its an advantage we can use it roughly and it withstands.

Indeed, even I dropped it multiple times or more, nothing happened.

Thank you.",4.0
1767,"The pendrive is ok on the general level. it is original, arrived quite fast, and is durable and versatile in handling and usage. The speed of writing on the drive remains constant between 7-10 mbps. However, the main drawback was that its space was only 57 GB.",4.0
1768,"the pen drive is ok.
its been reliable. but speed is slow for a 16gb pen drive.
more than 8gb you should buy a USB 3.0 Pen Drive to get good speeds, unless its for archiving something important band you wont be writing to it again and again.

PS: I didnt know this before but i have observed that USB 3.0 drives function faster even on USB 2.0 ports, so there IS an advantage even if you dont have USB 3.0 port on your desktop/ laptop.",4.0
1769,Made up of plastic. The front portion which goes inside the cpu is of plastic. Other pendrive i have has steel portion. You have to be careful while keeping it. The plastic is soft and can be easily broken. Usage. Wise it is 2.0. so max transfer speed is fluctuating between 1 to 10 mbps. So speed is also not good. Good for moderate use. Price is also comparatively less. So if you are looking for a cheap one with moderate use then it is good.,4.0
1770,Storage capacity will be less than advertised by company because of different standards of capacity calculation usable space is 29 gb. Build quality is okay because usb side plastic is flimsy. Write speed is nominal depending on the file size. Average speed i get is 7 MBPS. Overall performance is good although its usb 2.0. Good value for money and backup option.,4.0
1771,Quality and usage are very good. But I calculated the storage to be around 59 GB. But what I got is 57 GB. Users are losing almost 6 GB this way. Otherwise there are no issues. SanDisk has always been reliable producer of good pendrives.,4.0
1772,"Ok. Ok. Not too much !
If you compare today's price with the pre years , than it will be nice purchase to do .
Cons -
Buy this pen drive product only to Store your precious photo , videos but you should not buy it if you looking for a fast one which can be download and upload with a max. speed .
Although good, 14.5 gb storage is available .",4.0
1773,"This product is very good I buy it 16 gb drive but i not get full 16 gb atleast i not get 15 gb you will only get 14.3 gb there is loss of 1 gb now i am using this for installing os.
At last i say this pendrive is only good due to its compability.Dont buy 16gb if you want to store movies or games like gta 5 or rdr2.i am only using it for installation os.
And its reading speed only 5mb/s and writing average 15mb/s and and max 35mb/s only sometimes I see 35 mbps othèr times 20 to 25.although i say it good for begginers.",4.0
1774,"I always have lots of work from the pen drive like printing photocopy,scan document .so i always put at least one pen drive within my pocket.usually we have to transfer some important files and data from one computer to other then we must need a best pen drive whose copying as well as receiving speed must be good.sandisk is one of the best pen drive available in the market as well as in the online store .this is a branded company.i had used this product very much and till now its performance is better.no any issue regarding defects .also in this product you will get 1 pen drive at very least price.
so this is the best product available at this price..but one demerit is that the copying speed is approx 10 mb/s",4.0
1775,"This is my 3rd Pendrive from Sandisk, Never had any bad experience. Your standard Sandisk flash drive at USB 2.0 speeds. Trustworthy and durable. Sandisk works great.
So I would say it is a great pen drive.
Pros: Easy to Install, Fast data transfer, attractive price (thanks to Amazon).
Cons: No Cap and plastic body.",4.0
1776,"Got it at a good rate, however its only 28.6 when unpacked.
Formatting too showed the same.",4.0
1777,"I wanted to have a 64Gig USB drive for my smart TV and this is perfect for the need, 1 less star because it is tight and needs effort to push in the USB slot, tried on PC too, other USB drives fit in easily, a design consideration problem I would say. Overall it is good product.",4.0
1778,"This is one of the product every one must have..
This product is good and satisfying the needs of moving data...
I always keep this with me as handy... no cons
Gud value for money too..
can buy and I gifted this to my brother so it can be included in the gift category.. go for it",4.0
1779,The pendrive is nice but the transfer speed is low but as per price accepted. Very light weight and fully plastic but as i have used before SanDisk products so i trust the brand. Got it for 329rs in sale.,4.0
1780,"Sandisk, as we all know is a very reliable brand. The pen drive is nice, but the only issue i have is the capacity, which is mentioned as 32gb but the original capacity is only 29gb. I don't know why is this so. But overall, the pendrive works nice.",4.0
1781,"San disk never disappoints me.
The only issue i feel is the data transfer speed of it.
It is less than the speed mentioned in the package.
Overall this is very good.",4.0
1782,"I feel This ""NEW"" SanDisk USb Is a Bit Slow, and gives an avg writing Speed Of 3-4 mb/s. However, I have been Using Similar looking 6-7 year old Sandisk Usb Which Is Way Faster and Its Writing Speed is avg 10- 30mb/s. So, i tried Strontium Ammo 32GB 2.0 USB and It Works Fine and writes Faster avg 10+ mb/s Faster Than This ""NEW"" Sandisk usb Version.",4.0
1783,"The device does what it's built for. Has just over 28 GB of usable space.
Decent speeds. Got roughly 10-20 Mbps when connected to a USB-2.0 port for data transfers.
The only thing that I wished was different is the design, its really difficult to retract the heads, both the usb and micro-usb.
Overall, its value for money!",4.0
1784,"Have used sandisk for a long time and i can say this one won't disappoint either! Heated up a little more than usual during formatting once but now seems to work just fine...
Edit: Now that it has been 6 months, I thought maybe I should update my review. Sandisk still works well but the heating is becoming an issue. Data transfer for a couple of minutes and it starts to heat up. On the contrary, my friend's HP pen drive works very cool and you won't even feel it's temperature despite it have a metallic body. In conclusion, Sandisk is good but if you have already had one I would prefer to look for other options and experiment a little to find my perfect pen drive",4.0
1785,Good product. I used it for a while now. Still working fine. But the body is really fragile. The sides of the usb broke in 6 months. So if you are looking for long term regular use i would not recommend this product. But for the price it is good.,4.0
1786,Recieved quite earlier than expected in a really good condition. I like SanDisk pendrives for a good reason. One evening while putting my hands inside my jacket I found a pendrive that I thought I had lost for almost a year. It was supposed to have been damaged after all the washing and drying in the Sun but it wasn't. All the files were still in the drive. It (pendrive) was still in good working condition.,4.0
1787,Lives up to its brand and serves well like any other pen drive. Price factor is acceptable too. Only nit pick would be the plastic connector instead of steel. It can be prone to damage if being inserted into a USB port that offers a tight fit.,4.0
1788,"I use it to store my movies, school project PDFs and PPTs. It works well, it's easy to use but sometimes gets lost due to its small size. So I have attached a big chain to it so that it can be visible from a distance. Material is not amazing but it works well so no complaints...",4.0
1789,Flash drive is all ok. I feel the vault could be better. Though it needs a password to open but anyone can delete the vault without any hassle. There should be a system to protect it from being deleted.,4.0
1790,well overall it was a very good product but things to work is --- 1. storage- well its original storage is 28.6 gb so yah 2. and the second think is that you you should handle it with care otherwise the usb section will broke very easily,4.0
1791,It was good to buy 32 gb pendrive on amazon. I purchased 2 pen drives. Compare to earlier price it is value for money now. It can serve purpose as backup storage.,4.0
1792,"Product is good,but annoyed about wrong claim by the manufacturer himself. When I inserted to my laptop the 16 GB stick shows only 14.5GB as free space. Where as it shows 64kb as internal memory which I can understand, but why 1.5 GB missing. This is surely a big storage space. Amazon or the dealer should take it up this issue with the manufacturer.",4.0
1793,"I got it for only 500/- . It's a steal deal for me . Great product for great value. Service was also good. Only a point to note that it's 2.0 i.e slower speed and can't transfer big files(greater than 5gb)
You have to change the file system then you can transfer. Otherwise good",4.0
1794,"A quick little review
The GOOD

The San Disk 16 GB flash drive is one of the most cheapest and smallest flash drive in the market.
It is small and convenient to carry but you can loose it easily.
It has good build quality
The read and write speeds are satisfactory for daily transfer of files.
Option to protect sensitive documents or files by using the provided software which is loaded on the pen drive.
You also have the option to put it in a Keychain.
The BAD
It's small and easy to loose
It gets a little warm when copying and pasting files.

Overall it is a really great flash drive.",4.0
1795,"I have been using this item only for storing songs, so that I can listen to them while going on drives. Not dissatisfied with the product for the price I paid. Only issue I found is that at times the songs does not play at all and I will have to end up removing the drive from USB and plug it back in again.",4.0
1796,"It works, in the sense you can read and write data on/from it :-). It is slow, even for a 2.0 USB. It is also bit tight to plug in to the USB port of the laptop. Other than that no complains. Worth the price.",4.0
1797,"Pendrive is good, using it for normal file transfer and storage.

Getting a write speed of 15-19 (MB/s)
And read speed of 17-22 (MB/s)",4.0
1798,"I have been using a similar drive of 4GB capacity from last 2 years. The drive was purchased for my office and its working absolutely fine with several writes each day. I was using this drive to test the software developed for our office product where I had to write huge amount of machine data every 1 hour. The tests were done for almost 3 months. The drive is still working fine after so much of writes.

The plastic quality is bit cheap and the USB socket is prone to break quite easily as the corners of the plastic are very slim. All in all, if you use it wisely and does not get it crushed beneath heavy objects, it will work superbly.
Read and Write speeds are well for a normal day to day work. Nothing special in it, but its build to last electronically quite a few years.

Being a satisfied user of the 4GB version which was for office use, I ordered a personal one of 16GB just recently because I had to consume the amount in my prepaid card.

If you are looking for simple, build to last (functionality wise), for day-to-day copy needs, normal size of data transfers, go for it.
If you want metallic finish, robust build quality, or a large data transfer every now and then, look for Kingston Drives. They are tough in structure, but R/W speeds are less compared to similarly priced products.",4.0
1799,The Pendrive works fine. storage capacity is proper. But speed is slow and it becomes even slower as the storage is filled up.,4.0
1800,Sandisk is an established brand flash drive. Its working fine with good storage capacity. Available at a very competitive price .,4.0
1801,Very Good Product. Easily Usable. Data Transfer Speed is Good. But Build Quality is Delicate Compared to Earlier Sandisk Pendrives.,4.0
1802,It is an okay product for the price but it failed to work after several attempts i don't think this as a authentic product,4.0
1803,"Writing a review after 2 days received.
1- Gets only 58.9 GB storage out of 64 GB.
2- Gives a decent data transfer speed around 7-9 mbps
3- Value for money, I got it just ₹ 639. Whereas I purchased strontium 32 GB in a local market around ₹ 500.
4- Good option, as sandisk is always a trustable company, but somewhere I think 59 gb is not fair out of 64.
Hope it helps u a lot.. If you need to transfer huge amounts of data & not bothering about transfer rate & keeping the budget in your mind. I will say go for it, value for money.",4.0
1804,If you buy this pendrive for boot windows 10 or latest version of windows then don't buy this product you never gonna make it boot for windows 10 or latest version of windows. But for normal uses is quite impressive and you can boot any Linux type OS but for heavy software booting it's performance is not good.,4.0
1805,"Using sandisk stuff since years....this one also is good...metal tip should have been given as the tip plastic is not durable because we generally keep pendrive with other stuff in college bag so plastic tip gets affected easily, overall ok.",4.0
1806,"This I have bought somewhere 1 month ago and upto now no issue occurred using this pen drive.Only one problem that when I plug this to my laptop it showed 58.78 GB storage And after few days 57.56 GB storage capacity.
Maybe the reason for this it shares some Of the storage to operating system!!!!.. Thank u😊😊😊",4.0
1807,The read and write speeds are good of this pen drive. The one thing it lacks is its built quality. My past 2 pen drive got broken after an year or 2 of usage.,4.0
1808,Good pendrive from sandisk. U get around 28 gb of free space. I've attached the max pendrive speed.Overall great product. I'll update this review after using it for 1 month.,4.0
1809,It's a world class brand. So quality comes for sure. Easy to plug and play. Transfer rate is also reasonable. Price is also reasonable.,4.0
1810,"All features in this pendrive are good but the orginal space is less than showing in the picture,and everywhere it is less than the pic as offline as online offline price is very high....",4.0
1811,This is pendrive is superb it's come with 5 year warranty and i have call to sandisk customer care service centre to authenticate this pendrive is orginall or not but this pendrive is got detcted by them this is a original pendrive so go for it this orginal sandisk pendrive just call sandisk customer care center pendrive they will assist you,4.0
1812,"Great deal. To get deal notification, you may add to your wishlist and you will be notified time amd time again when it goes under a lightning deal",4.0
1813,"No complaints from till the date, gives better storage capacity. And the speed range is 2 to 15mbps as this is 2.0 usb",4.0
1814,"* PROS -
1. Fast Delivery.
2. Genuine Product.
3. In Budget.

* CONS -
1. Speed is slow as compared to 3.0
2. Durability is ok.",4.0
1815,"This pendrive was for one of my nephew who wanted get it for copying and taking printouts. Well it's is very versatile and longs last if we handle it with care.
Storage and value for money. Very handy stuff, one should always have one in their pocket.",4.0
1816,Sandisk Cruzer blade is a decent pen drive.The transfer speed is just ok for the range.(I suggest if you want a better transfer speed pendrive go for the USB 3.0 devices).Size is small but you can easily lose it if you dont attach a keychain to it.Overall an okay product for Rs350,4.0
1817,"it does what it's supposed to do ,
PROS: for large single files speed is somewhat 10MB/S ,
comes with a software to protect files in pendrive with a password
cheap pricing

CONS: for folders with clusters of files speed boils down to 5-6 MBPS
being small it can get lost easily so you have to put a sting in the hole , (it would be better if they provide one )",4.0
1818,Product was good. Worked well with no problems. I ended up losing this one though. I was nice and useful while I had it. I had bought it for Rs 325 in Dec 2016,4.0
1819,"Reads like a memory card and that is the only thing bad about it. Somehow I don't feel comfortable with the pen drive opening up pop up box showing a memory card is connected to your computer.
But overall performance is good. Been using it for over 2 years now and it works decently.",4.0
1820,"Perfect flash drive and work totally fine, genuine product. Only the speed of data transfer lacks, otherwise everything is fine.",4.0
1821,"only consider this pendrive( sandisk cruzer blade 2.0 16gb) if u are short of money otherwise spend few more bucks and have usb 3.0 pendrive
because they possess more writing speed.
This 2.0 pendrive has--
writing speed--4 MBps ((takes 4 mins to transfer 1.3gb of file from pc to pendrive) ////very low
reading speed--36 MBps

thatsit!!
Seller---Appario Retail Private Ltd",4.0
1822,"Hello guys
The product is very good i like the quality and packing is primiume
Pros- 1.bulid quality is very good it made with hard plastic
2. its is very small so everyone can carry it

Cons-its say 16 gb but u will only get 14 gb
Overal the product is good you can buy it.IF THIS REVIEW HELP U PLZ CLICK THE HELPFUL BUTTON

THANKYOU",4.0
1823,"one of the best pen drive available.
I had bought the USB around a year back for 649rs, and have never faced any issue till date.
today its available at half the price. so its definetly worth a buy!",4.0
1824,"THE PACKAGING WAS GOOD . IT COMES WITH WARRENTY AND PENDRIVE IS REALLY GOOD.
ALTHOUGH IT GIVES 28GB STORAGE ONLY WHICH IS ACCEPTABLE! THE TRANSFER SPEED IS ALSO DECENT .
OVERALL GO FOR IT !!👍",4.0
1825,wow nice beautiful product. get it in a beautiful moment i.e. in super deal. But I think the price of this product (i.e. a 16 GB flash drive with USB 2.0 Ports) is costly now in online. Few month ago I buy same product form Snapdeal only in 315/-. But now I buy it in price 375/- also in Lighting Deal. How buffo. But not a bad............,4.0
1826,"I bought it when the price was 289 and what more can you get in rs.289? The pendrive is working fine for the last 6 months and I've encountered absolutely no problems so far.

Pros:

Cheap
Reliable
Relatively Fast

Cons:

No ""cap"" like kingston",4.0
1827,Sendisk is a nice brand in terms of USB storage. This is my second USB drive. The previous one which I had was 16 gb storage bought it in 2012. I lost it few days back that’s why I purchased sendisk 32 gb. Nice product in such price.,4.0
1828,Good product. After so much hesitation I decided to buy USB 2.0 pen drive although it's speed is slow. I was little bit nervous if I will got original product or not. It's not like that. I got the genuine product . You will get approx 29.2 GB storage in 32 GB pen drive. Delivery service was very fast . I got this product within 3 days after I ordered.It's little bit tight in my USB slot. It's also heated up after using few minutes. But it's normal. Nothing to worry about these problems .,5.0
1829,"Sandisk the best in storage devices I feel..
They offer a reasonable price for their product and also provides good lifetime of the pendrive.
I bought this product for my friend...I can blindly recommend this to any normal user... It's writing speed is fast so does reading speed...Transfer rate is decent...
This is me buying this product for the 3rd time...I grabbed it on a lighting deal...
Delivery is super fast, it did delivered me before 24 hrs...
#One incident to share:
My mum washed this pendrive not just once but twice...But to my amazement it really worked super fine . THUMPSUP to SANDISK👍
I thank Amazon for super fast delivery...Nice work...",5.0
1830,"I purchased it for Rs.395.

Pros-
1. Made of good quality material.
2. Fairly good read and write speed for USB 2.0.
3. Easy to install.
4. Convenient shape which makes its handling easy.

Cons-
1. Made up of plastic, not metal. So somewhat breakable.
2. Reading speed not very fast as it is not USB 3.0 compatible.

Final comment- Go for it if you want a cheap pen drive. If you want a high speed and durable pen drive then go for some other metal USB 3.0 or 3.1 pen drive.",5.0
1831,Really good. lot of space and IT engineer like me can always carry necessary tools with me in case of any need for them. Attached Speed test results.,5.0
1832,"I know many people use this cruzer blade.Its cheaper than all,except sony pendrives(sony's pend are very poor in hardware and go faulty within 2yrs,Sony dosent give replacement for them too,do not consider them).Using another cruzer blade 16 since past 4-5yrs,Copy speeds are as per usb2.0,Gets the job done as a storage device.The plastic body helps not getting shocks from some older desktops.But the only letdown is the plastic ending near the mouth.Its too weak,the inserting part plastic breaks easily,still pendrive is usable but do note,use it with care, insert and pull out with care.There is no cap for usb drive's protection.I bought this one based on my past happy experience.",5.0
1833,"HEY BEFORE WRITNG THE REVIEW LET ME TELL YOU ALL THAT I GOT THIS PRODUCT AROUND A WEEK AGO.SO THIS IS AN HONEST REVIEW.THIS PEN DRIVE SOLD BY CLOUDTAIL INDIA IS TOTALLY AMZING.THIS THING HAS A NICE AND SLEAK DESIGN AND YOU CAN USE IT FOR AROUND 6HOURS OF COMPLETE WORK.THIS THING IS ALSO AT A N AFFORDABLE PRICE,NOT TOO CHEAP NEITHER TOO EXPENSIVE.BUT IF YOU COMPARE IT WITH ALL OTHER PENDRIVES THIS ONE IS THE CHEAPEST AND IS BETTER THAN THEM ALL.
================================================================================================================IF YOU WANT TO BUY THIS PRODUCT I HAVE GIVEN THE LINK SO GO CHECK IT OUT.IF YOU ARE STILL THINKING OF BUYING THIS PRODUCT OR NOT,THAN YOU ARE COMPLETELY WASTING YOUR TIME.GUYS GO FOR IT.IT WILL GIVE YOU A BETTER EXPERIENCE.
================================================================================================================ONE LAST THING,THIS PENDRIVE IS ALIKE OTHER PENDRIVES THAT GETS HOT AFTER A FEW USE OF HOURS.THIS THING CAN BE USED FOR AROUND 6 HOURS WITHOUT ANY SUCH PROBLEMS.
================================================================================================================YOUR HONEST REVIEWER,
JAI",5.0
1834,I ordered this pendrive for my uncle. It is 64 gb pen drive but the free space you got is 58 gb and also the speed is very less but really value for money,5.0
1835,16Gb pen drive and I got it for 250 bucks during the Great India Sale. Sandisk is sans any issues so according to me it's the Best Buy if you do not wanna spend a lot and get maximum worth as well. Comes with a security option as well so I don't think it can get any better..handy piece of tech and very very compact as well.,5.0
1836,"Came as expected. The outer packaging wasn't good but the inner product packaging was good.
The transfer speed is good. Read and write speed is nearly same as mentioned.
Feels lighter than old ones but still ok.
I got 29.8 Gib of space from 32 GB as the correct storage of 32 gb counts 29.8 gib in digital storage.

The product is manufactured in Ireland and imported from Malaysia.
It's actual price is ₹650 but i got it for only ₹349 without delivery charges.

With all these things, you get 5 years manufacturing warranty in case if it stops working due to manufacturing defects.",5.0
1837,"REMEMBER : Its not 3.0 OR Class10
So if you can compromise on speed, its the best.
Quality and performance : 100% SATISFACTION

1. The very first day my mom put it in the washing machine along with my pant.
2. I lost it on the road near my house. A week after that my friend found it crushed by some vehicle, bathed in rain and mud.

Proudly Announcing STILL WORKING FINE",5.0
1838,"This is my third SanDisk cruzer blade pen drive. These little pendrives are so handy and sturdy. I have been using these pendrives for years as being an IT guy. LOL I might have plugged these in and out a million times a year and still these hold up really well. Even though these are made out of plastic, these are quite rough and tough. Not once have I faced and issues with Data corruption or anything. These little things keep working and working. Absolute value for money!!",5.0
1839,"Sandisk the best in storage devices I feel..
They offer a reasonable price for their product and also provides good lifetime of the pendrive.
I bought this product for me..I can blindly recommend this to any normal user... It's writing speed is fast so does reading speed...Transfer rate is decent...
Delivery is super fast, it did delivered me before 24 hrs...
I thank Amazon for super fast delivery...Nice work...",5.0
1840,"My primary preference for flash drives has always been SanDisk. In the early years before SanDisk came along, I had used some other lesser known brands - and had invariably ended up losing data (""Cannot be Detected"" type of errors). As a musician, I need to transfer heavy music project files between audio studios, mastering studios, etc. and for reasons of confidentiality and security, one can't use services like SendSpace and WeTransfer. I have always used SanDisk flash drives and I have faced no problems, no glitches. One doesn't need to carry an external hard drive and risk the other contents of the drive - much easier to use separate flash drives for separate projects.

Bottom Line: SanDisk is reliable, safe and trustworthy. That's all you need when you buy a flash drive.",5.0
1841,"B005FYNT3G SanDisk Cruzer Blade 32GB USB Flash Drive
Didn't have any problem while delivering the product. It is in good condition and working fine.But I disliked that there was a very long wait to get this item it was almost 11 days after placing my order.By the way, the product is small and very much comfortable and easy to use in our hectic daily life",5.0
1842,"Good pendrive got for 649 rs.. 32 GB..made in Malaysia

With 5 year sandisk company warrenty",5.0
1843,"I've used different brands of USB drives over the years and I found that SanDisk is the best from them all. Several times I had my USB drive left in my pockets and it gets washed and it still works with all the data intact in it. Now, I don't buy any other brands when it comes to USB drives. I only have to buy SanDisk again if I accidentally lose them, otherwise they just go on and on and on.",5.0
1844,"This looks smaller than shown in the picture, but it's quite fast when connected to a usb 3.0 and it's also backward compatible with usb 2.0, however the quality is just ok and doesn't have the ruggedness the older generation did. Overall recommend product for that price point.",5.0
1845,"I had earlier purchased a 200 GB memory card for my Samsung note 9 & was elated by its performance so when it necessitated storage options I quite obviously chose SANDISK.
The sandisk 128gb pendrive is a technological marvel,cute on looks & is a breeze to use.
It's high on value for money,very durable,user friendly no doubt about that one & plus u get a known & a brand to reckon with like sandisk.
Verdict iz go for it when u feel the need to xpand ha ha AI memory.
Best wishes",5.0
1846,Was so happy to have got in a deal of 516 Rs from JPW mobile accesories but as soon as I attached it to the computer the manufacturer is Vendorco and not Sandisk. Returned the duplicate product and ordered one from Appario retail and it was original..got it in 500 rs,5.0
1847,"Your product is very good. By mistake once I replaced due to storage issue because I was not awaring with the fact that file usually that has more than 4 GB storage does not allow to transfer into the scan disk drive and to resolve this we have to REformat the pan drive from FAT32 to NTFS.

You replaced the item in place of informing me above knowledge. That's why I mentioned this so that in future you can tackle same issue with this to avoid your energy and loss.",5.0
1848,"SanDisk Cruzer Blade 16 GB USB 2.0 Pen Drive: Value for Money

After 2+ years of usage, I'm writing the review for it.

Good product at this Price

Pros:
1) Really Value for money. Good pen drive at this cost.
2) Performance is good.
3) Pocket-friendly, weightless & small in size.
4) I have been using more than 2 years and its still working fine.
5) Comes with Sandisk Secure Access software inbuilt
6) A Trusted & Safe storage device. Sandisk is one of the most Trusted & Popular companies for storage devices in the world.

Cons:
1. Slow data transfer speed, but overall GOOD",5.0
1849,"Quality and reliability, for data storage, nothing to out smart SanDisk in affordable pricrange.
The only thing is that the cruzer blades are small and can get lost or replaced. I put them in small key rings along with a piece of thick cardboard and write the details of data on the cardboard.
Item I bought is the most reasonably priced by this seller. And prompt delivery.",5.0
1850,"At first, I was a bit hesitant to buy this pendrive, because of its price. Of course, there were other alternatives like HP, but I thought, anyway let's give this one a try. So, I ordered it and it arrived the next day. I bought this for my Xbox 360 E and my PS4 and it worked like a charm. Although it says 32gb, I only actually got 28gb. I would say this pendrive along with its read/write speed is really worth it. And if you're worried about the fake pendrive, don't worry, this is the original pendrive which comes with 5 years warranty. If you're looking for a reliable pendrive at a really low price, I would highly recommend this one.",5.0
1851,"This is one pendrive I am purchasing it repeatedly from the beginning, when I started using pendrives. My usage is simple, for my car audio and as a storage device. Still now I have not faced any issues with this black and red pendrive. I have other 3.0 versions and otg pendrives too, but this one is the most ecomoical of all for basic needs.
The speed I use to notice when transferring files from my computer varies between 1.25MB/s to 7.45MB/s, which is not a big issue for me as long as it solves the purpose. Overall a reliable pendrive for me for years.",5.0
