,Comments,Ratings
1602,"I purchased this product for 3999 rupees. Once i received this product i was very much exited. However that excited didn't last a long. As soon as i started configuring this product, I noticed that WIFI is not at all connecting. Every time, it shows registration failed with some stupid messages. I have wasted hours of time in troubleshooting the problem however nothing didn't worked. Hence i initiated the refund of the money.

I highly recommend DO NOT BUY THIS PRODUCT, ITS TOTALLY WASTE OF YOUR TIME AND MONEY",4.4
1603,"It is useless device and waste of money it only work with registered WiFi with amazon not with in coming signal of the Alexa app computer or mobile , no one else in the house can use it if registered WiFi is not available and at the same time we can not register two ,three signals . Alexa becomes use less when there is no internet , and there are lot of restrictions like hand free not available when in battery saver mode etc etc . at many a times it can not understand your voice and there are many app's missing in window computer .

if i instruct it to teach Gramer to children it can not do . what a useless device it is , i even wanted to buy Fire TV stick but lots of them in used market ,hence i thought there must be some problem like this in that also hence stopped its purchase .

My advice to Amazon is make it user friendly . do not restrict to one WiFi signal ,Take the in coming signal or allow us to register two ,three signal there should not restrict Hand free etc .

With Regards
Ravishankar",4.4
1604,"Clear case of breach of contract.
I have purchased a an echo dot on prime day sale for 3250 post discount, but they have marked my order as delivered without actually delivering it.
I have raised an issue going through ordeal of multiple calls mails and messages over 8days. Finally what I was given is 1600 rupees refund with a sorry message. Ihave lost 1800rupees straight away without even seeing the product.
Howmuch every I try to escalate the issue the response will be the same, ""we can't do anything for you and you have to accept whatever happens""
Now I'm understanding how corporate bullying works.
Please be careful.",4.4
1605,"First generation American version of this Alexa Dot was far better than the current Indian version.

It doesn't search from Google.

For most of the questions that I ask it says I don't know.

My first generation American version was doing lot of different things. This one doesn't do much of the things that I need.

Sometimes this device goes in to frozen mode for uknown reason.",4.4
1606,"1. Bina wifi k nhi chalega only speaker bajao Or wo bhi plug 🔌 k sath laga kar
2. Bhut sare information jo Alexa ko pata he nhi hai
3.ek baar off hone par dubara connect karne k liye sara wifi Bluetooth connect karna padta hai
4.only ye apke waaj nhi parchanta
5.har ek dialogue k baad ye chup ho jata hai

Kul mila jula kar ye Alexa bekar hai isse sakta or acha google home mini mai 1.5 year use kar raha hu",4.4
1607,"Amazon thinks that we are duffer's coz I bought this product a few weeks back at 3999 and now during amazon sale the same product is available at 1999 and that's a whopping difference. Just coz they are manufacturing these, they cannot do such a huge injustice to their buyers by dropping price to half......This is a very bad trend and definitely bad service by amazon. Wrt device....I suppose alexa is one of those dumbest virtual assistants that has very limited functions n the most usual casual response from it is ""sorry I don't know that"" . Please don't buy this product.....This is my sincere suggestion.",4.4
1608,"Feeling pitty on amazon. I have ordered for three product on prime day. But I didn't recieved the product. On the next day itself it says (return recieved) and it was the mistake of courier service and amazon. But when I called the customer service, they ensured me that the placed it again with the same price. But still the status on my dashboard wasn't updated. So I called to customer service again, and he too said same. After 4-5 days I called again, and now they are saying that nothing is updated and I have to place the order again(with today's price). Then what's amazon prime for?! If they can't sell their own product in a wise way.. So disappointing.it was a gift for my brother. And it delayed again. I need a clear action from Amazon service with this matter.",4.4
1609,"Better go for Google home..

- cannnot make/accept phone calls (only Alexa calls)
- cannot place orders on prime now
- connected to Samsung smart TV via smart things skill and it can only do basic control like on/off,volume control.
-technical customer care is not that good for any support issue.

Free Wipro smart light isn't really smart..once power resumes after a power cut you need to switch it off again via app/Alexa.

Only worthy use of echo is unlimited music from Amazon music.",4.4
1610,"Alexa is very bad in searching things. It every time says ""Sorry I don't know"" bleakly. She even cannot tell about the search engine she uses. For your information, she using Bing. Yucks!
There is only buzz for alexa while google home is far far superior than it. Very bad experience. I'm not at all amused by this.
Rest of the things are at par with google home but google home wins in the end.
And alexa ""Sorry I don't know"" but you're a garbage",4.4
1611,"Hi I am using this from the beginning and I have echo 3rd gen ordered from Amazon but nowadays when I uses it, it suddenly gets stop and nothing happens I have to manually swith off and switch on to resolve the issue, and again it happens please do the needful to help me..",4.4
1612,"Purchased a device for my home automation, and it screwed up. Frequently it's giving a distorted notice and getting restart automatically. Thought it might be due internet provider ACT fiber. But bluetooth had also been same issue after playing few songs and my mobile started playing on its own. Now I am going to return it. Looks a product issue.",4.4
1613,"No replacement done to my faulty Alexa product by Amazon , They felt apology and committed such ignorance will not happen again , if you guys are okay with this apology then must go on and trust it , One time you must feel helpless as Me , this is real story and nothing cosmetics, I have wasted my 3k and thrown out the devices as its useless , on repetitive complain by calling and Via social media they only able to convince me to not happen this issue again , Yes they are still investigating and given choice of refund , which means get refund with older price and buy on current higher price which is baseless , also they had given one choice to purchase again with higher price and then they will refund all amount during exchange ,,, in short I have loose trust on amazon on their customer handling approach so cant take risk again chosing any option, replacement policy is straight forward and they must has to comply it first ,,, disappointing experience with amazon on replacement management,,,",4.4
1614,"Play Video
 Lots of request floating in @ What the WATT - Reviews for reviewing this entry level headphones from JBL. We got this headphones from a colleague and thought its time to post a detailed review after a week of constant usage.

We tried plenty of entry level cheap headphones, time and again realizing one thing - ""The bitterness of poor quality remains long after the sweetness of low prices are forgotten""

Summary of review

1. Specifications – Mic and 1-button remote
2. Reasons to buy
a. Great fit and multiple right sleeves for that perfect bass response
b. Amazing bass
3. Reasons not to buy
a. Many options available if one can up the budget by 100 Rupees by JBL and other brands

Detailed review

Packaging - The one startling thing you notice when receiving this product from amazon is what lies beneath that packaging of Amazon is a great package of JBL and JBL has not compromised on their values to provide great packaging and great sound. When you compare the same with Mi or boat its pretty evident that there is a significant compromise on the packaging in order to probably provide a good product, but the compromise in other product department is also clear when one starts discovering other aspects of say MI and boat (Rating 5/5)

Design/Comfort – When choice is of great sound - its also for great aesthetics, you probably don’t want to carry an awful product in your ear/body and only enjoy great music, isn’t it ! JBL does not disappoint in design even at this entry level wired headphone. The wire is long (sometimes feels too long) but after a use of 2-3 days we find it quite manageable. The twin cable is back but JBL has some special engineering design for this good old twin cable – “High fidelity twin cable” (rating 3.5/5)

Sound – In a nutshell the audio is crisp and loud. This time I believe JBL got the voice of customer and packed a great sound in great price. The beauty of these headphones is you don’t have to screw those in your ear. One of the sleeve will fit perfectly to an Indian ear and that matters for experiencing the bass properly, a bad fit will certainly be not delivering experience of good bass. The shape of the headphone tube/canal is rightly angled – honestly we have not seen such a good design, it’s a little way from typical JBL design but we welcome that change which reflects in sound positively. Low frequency – 5/5, Mid/High Frequency – 4.5/5 – Voice clarity – 4/5. Over all sound is a go from our side and we give these headphones 4.5/5 rating

Durability – We ran an exhaustive test on these headphones especially on the electrical joints/abused them and these held on to the connections really long. Infact lifted a 2KG load with the cables to test strength and they did not break at all – A specially designed test in our labs

Call quality - Noise cancellation microphone is indeed a treat to the ears while on call and a one button remote is certainly value for money at the price. We give it 5/5 for the microphone and call quality. Remote is of great usage, smart one button remote in same microphone housing - wonderful (Single press - Mute/start music, Double click - Next song)

Overall rating – If you are looking for a budget good sounding product and value the brand you get associated with – JBL C50HI is for you. We rate these 4/5 and not many entry level headphones get past 3.5 rating from our test lab and reviewers. So go for these headphones (pick any color from 3 available).

Used it for almost 3 months now - Updating rating to 5/5 - Amazing durability",3.9
1615,"The bass response of the earphones is amazing. If the sound is distinctively clear for a song like ""smoke in the water"", imagine how impressed I would have been! The design of it is great especially because it helps in noise isolation when on call and fits perfectly (I got tiny ears :D). And the ear canal fit is amazing. Also one small trick one can do is to twist the buds after you fit in the canal (you can thank me later). I think it's great for the price you pay in comparison to all the other products within this price range + I got it during the sale. It also works great on my laptop. Absolute worth the buy according to me.",3.9
1616,"Great music.. excellent treble, good base,.. best in this price bracket😍😍",3.9
1617,"I recently bought these earphones because I enjoy listening to music at all times and with this one, it's great to do so for its fit primarily.The buds are ideal for all ear size and the canal design makes it stay in ear all times. I did like the fact that it came with 3 sizes for the ear piece, because I can share my earphone with my brother too. And it the large size fits him perfectly well. Another issue that I used to face is with 3.5mm connector is not being compatible with my mobile phone because of the mobile case, but now it is easy and fits perfectly. Compared to the products that are available in this price range, I think this is the best one! The attention to details are credible especially to the connectors and ear buds.",3.9
1618,"There are three things that impressed me the most: Quality of the music, clarity and durability of the product. The cable is thin but looks pretty sturdy. It's got an ideal cable size for comfortable user experience. I give it a 5/5 for the output of highs, mids and lows! The price is genuinely remarkable and maybe safe to say that it is much better than all other cheap Chinese counterparts of similar price range in the market.",3.9
1619,"I bought these earphones a couple of weeks back, during a sale. I picked it up without much research simply beause it's a JBL product but I was truly impressed with what I received. A simple but great package that encased the product. I've been using it ever since & may I say, I have butter fingers and have dropped my phone plenty of times but the cable didn't rip or shred at all due to the sudden drop or anything! Giving 6/5 on the make and durability it offers. Somethings that are worth the mention are its sound quality, light weight and bass. As a student, this fits perfectly in my budget but definitely offers a music experience that is beyond any other product of this range.",3.9
1620,"JBL has always been my favourite right from the first flip, used the speakers before,I have to admit but it's become my most preferred brand for earphones now. The product was not just amazing in its sound output quality but easily better than a boat, skullcandy or a sony. It's simple, tangle free and neat not a whole lot of bells and whistles but performs what it is intended to do really well. After browsing similar products of the same price, it was clear to me that this definitely is the one for me . Strangely enough, I called a few times with the mic and the sound was distinct even when I picked calls while I was in an airport. I have in fact watched plenty of videos with these & pausing it is so much easier with the precise remote button on the earphones. Obviously wasn't expecting such clarity from a product priced at such a low end of things. Fits my budget and exceeds in performance for sure. In fact, I'm so impressed that JBL has introduced a product of this price range too! Another thing that I was really glad to see that its sound quality was not distorted even on laptop.",3.9
1621,This has a perfectly balanced linear sound. Neither too bassy nor too much treble. And the overall quality is good for the price too. I think it sounds almost similar to the Sennheiser CX-180 which is costlier. Also it is light and one of the most comfortable earphones that I've used.,3.9
1622,"A few days ago I decided to buy a earphone within the sum of rupees 500. When I saw the earphones on Amazon it was difficult to me to choose between Boat Bassheads 100 and JBL C50HI. I was confused. So I bought both of them and after using for 2 days I returned one of them.

In the next day after ordering the Boat Bassheads 100 was arrived. I used it. It is nice. Build quality was not too much durable as expected in this type of budget. Also wires are not tangle free. Its 3.5 mm pin is not L-Shaped so it's provide some pain when you plugged it in with the mobile and put the mobile in the pocket. Sound quality is nice but little bit much louder with full sound. Bass is lower than I expected. The main problem is the mic. The mic is little bit far from your lips so when you need to talk you have to hold it with your hand near to your mouth, it is a pain when talking with someone for a long over earphone. This headphone easily fitted in my ear but it becomes uncomfortable when using continuously for over an hour. Earbuds are also uncomfortable while laying on the bed.

After two days of ordering JBL C50HI was delivered to me. Build quality is same with the Boat Bassheads 100. But JBL C50HI has a L-shaped 3.5 mm pin which is comfortable option to plug it in when your phone is in the pocket. Sound quality is more than I expected. Too clear, balanced and pleasant sound. Not too loud just the perfect balance. Bass is superb. The mic of this JBL earphone is placed just beside your lips so you don't need to hold it with your hand while talking with someone over earphone. It is also a perfect fit in my ear and too comfortable for long time usage. I also used it while laying on the bed for more than 3 hours continously it is perfect. In this JBL earphone's earbuds marked with 'L' & 'R' so it is easy to discover that which one will fit in which ear. I just love this one.

Therefore I returned the Boat Bassheads 100. Hence I will suggest you to buy the JBL C50HI if you confused between the former and latter.

But remember Boat has a 1 year warranty and JBL has a 6 months warranty. Your choice.

Edit: The date is 5/11/2020 today and it has been 1.5 years since I bought the JBL earphone. Still working fine. However, the 3.5 mm jack of my mobile might has got some problem since earphones stops working after 5-6 month of daily usage. First time when my earphones were not working I called the JBL customer care because it was under warranty period. As no JBL service centre is located near my location they asked me to send the damaged product to their Gurgaon office. It costed me 35 rupees to send it via Indian Post. Within 3 days I got a new earphone delivered to my address. The same problem happend after 6 month again. Since warranty period was over and I already had taken a replacement I thought I might need to buy a new one. However, I wrote an email to JBL along with the invoices. They saved me again despite exceeding warranty period. That time I wasn't asked to send the product. They told me to cut the wires and mail a picture. I did it and got a new earphone delivered again.

Customer service of JBL is incredibly awesome. 🙏",3.9
1623,"I am using this product for more than 11 months till now.

1. Mic is very good quality,sensitive to low sounds (in case you need to whisper :P )
But no button near mic.
2. Easy to listen for long hours.
3. Maintains the genuine bass groove and music quality JBL exhibits.
4. Blue colour is extremely good looking, modern and elegant. In case it is unavailable, wait for 4-5 days maximum, it will be available soon. I got it too in that way. Thanks to Amazon for keeping up to their unique standards.

conclusion: i prefer buying this over the previous JBLs i bought at 800 and above. it gives same music and bass quality, dont worry.",3.9
1624,"The bass response of the earphones is amazing. If the sound is distinctively clear for a song like ""smoke in the water"", imagine how impressed I would have been! The design of it is great especially because it helps in noise isolation when on call and fits perfectly (I got tiny ears :D). And the ear canal fit is amazing. Also one small trick one can do is to twist the buds after you fit in the canal (you can thank me later). I think it's great for the price you pay in comparison to all the other products within this price range + I got it during the sale. It also works great on my laptop. Absolute worth the buy according to me.",3.9
1625,Very good Sound,3.9
1626,"Bought for Rs. 500 during Republic Day offers. This earphone is really sturdy and fits perfectly in your ears.
Sound quality is brilliant. Build is sturdy. Dont have to worry about wires breaking.",3.9
1627,"Model: JBL C50HI in-Ear Headphones with Mic (Black) - JBLC50HIBLK
Seller: Appario Retail Private Ltd
Manufactured Date, Place: May 2020
Length: 1.2M
Weight: 13.6 g
Date of Purchase: 20 June 2020
Warranty: 1 Year Manufacturer Warranty

=== Whats different from C200SI? ===
* C50HI is lighter than C200SI (5 grams) - Good
* C50HI has an L-shaped 3.5 mm jack - Good
* C50HI does not have a gold plated 3.5 mm jack - Bad
* Build quality is average compared to C200SI - Bad
* The one button universal remote button design is different. C200SI has a better quality one - Bad
* Quality of wire is better in C200SI - Bad

Pros:
1. Design and Build Quality: Considering the price, design is great and satisfactory build quality too. Except the microphone area, it does look classy.
2. Great comfort and fitting inside the ear - thanks to the good quality plastics which makes it light weight and the soft silicone ear tips.
3. Snug fit and excellent noise isolation inside the air.
4. Superb sound quality. You get almost similar sound experience offered in C200SI which is priced ₹300 more.
5. The Bass is also good and it is same in the other JBL earphones in this segment.
6. The 3.5mm L-shaped jack is a nice addition in this range.
7. Passive noise cancellation with the built-in mic works as expected.

Cons:
1. Average quality of the plastic built One-Button Universal Remote button. Unlike C100SI/C150SI/C200SI, the click happens to the whole half of the button instead of a round button.
2. Wire quality could have been better, but cannot complain much due to this ultra budget range in which it is offered.
3. Gold plated 3.5 mm jack would have been a good addition, since you get this in models starting from JBL C100SI which is just priced ₹100 more.
4. In comparison with C200SI, the microphone of C100SI captures a little more noise but also you get a clearer sound along with. C200SI recording feels less noisy but sound is also a bit muffled due to passive noise cancellation.

Note:
The one which i got delivered first time had a defect - one of the earpiece had less volume compared to the other. Replacement got approved and the new one works great as expected, hence no issues.

If you are in a very tight budget, this could be considered, else you can go for JBL C200SI which has the same sound quality but with a better build and a gold plated 3.5 mm jack.
Also please pay extra attention during the usage since there is a high chance to get damaged due to the thin wires.",3.9
1628,"Don't judge by the price of the earphones. The sound quality is great / decent for the price. It may look like cheap plastic, but it does its job good and please do handle with care. I even got impressed with the warranty replacement. Yes, within 1 year one side of my earphones stopped working. I gone to the mailed Harman support and they requested to send the product by Post. I got replacement for the product within the next 15 days itself. Excellent support through email, toll-free calling. I would recommend this if you want an earphone under 500.",3.9
1629,"I recently bought these earphones because I enjoy listening to music at all times and with this one, it's great to do so for its fit primarily. The buds are ideal for all ear sizes and the canal design makes it stay in-ear all times. I did like the fact that it came in 3 sizes for the earpiece,I used to face is with 3.5mm connector is not being compatible with my mobile phone because of the mobile case, but now it is easy and fits perfectly. Compared to the products that are available in this price range, I think this is the best one! The attention to detail is credible, especially to the connectors and earbuds.",3.9
1630,"These in-Ear Headphones are really great. I was confused with MI and this JBL one and i finally decided to buy the JBL one cause JBL is a music centric company so i purchased these and I am really happy with my decision.

Sound Quality:-
Sound QUALITY is really great. Under 500, you are getting an really amazing deal. The clarity of the songs is amazing and feels great.
The BASS is above average, I am not saying it is great but it is not bad also,Like is above average. I am satisfied with the bass.

Noise Cancellation :-
The cancellation is pretty great, like if you are listening the song in full volume then you can barely hear anything that whats happening in your surrounding.

Wear Comfort:-
These really doesn't hurt my ears even after 3-4 hours of continuous wear which is really great.

Overall , you are getting a great device, These are really worth it for the price for which we are getting them. MI earphone cost less than these but these are much better than MI one and you will really not regret your purchase.

Happy Shopping !!!!",3.9
1631,"Sound quality is awesome vis-a-vis Sony MDR earphones that I possess!! Bass is deeper n more pronounced compared to Sony. The ear buds are a little bigger compared to Sony. Also when we plug in the earphones, the small sounds outside like clock ticking, fan sound etc can be heard more clearly when music isn't playing! Once music begins, it's completely different. U can enjoy the sound whether it's a song or a movie...",3.9
1632,"These are amazingly good earphones. The sound quality is really clear and loud and so is the voice quality of the microphone. I use them regularly for my work and entertainment- for online meetings and then for watching movies etc. These are being used with mobile, laptop and iPhone with consistent quality.

All these years I had not given much thought to my earphones, and had been using the ones that came with the phone. But this one is way above those in terms of sound quality.

The fit of the rubber plug that came with it is perfect for my hear and they don't fall out at all. My earlier ones used to pop up of the ears very often.

They do seem a bit prone to damage, but that means you just avoid rough usage.

They are so good that, I got a pair for a friend of mine and he too is very happy with them.",3.9
1633,"This is a great product at this price range. The sound quality and bass is as to be expected from JBL - awesome. It easily fits in my ear and does not feel loose at all. The package comes with 2 sets of ear buds of different sizes (excluding the already fitted one) so you can switch to the most comfortable ones.
The wires are just the perfect length and even though not completely tangle-free it's easy to manage.
I had previously bought the JBL C100 but chose to buy this one because of the L-shaped 3.5mm pin. Now I don't have to worry too much about wear and tear when my phone is in my jeans pocket or while watching something.",3.9
1634,Was absolutely suprised by the quality of these earphones. The sound is clear and top notch. The bass is also very good. Has a pretty good noise cancellation aspect. Pretty unbelievable for the price of the product. I got the red one. It looks really classy too. The build of the product is also very good.,3.9
1635,"Pros : I purchased ""The Cheapest"" JBL Earphones in Jul '20 and they stopped in Aug '21 (Right one only). They weren't used for about 2 months so consider 11 months of ""Rough N Tough"" use ! 😊
Since JBL is basically purchased by Samsung, the Quality is the same as Sam's earphones which they used to give with their phones. So you will get great output (especially for those who are irritated by loud Call Volumes in the new Android phones - After Android 6) I'm not Bass centric at all so I felt these were perfect for me. If you're looking for Bass ONLY, please check out other brands.
Con : On the other hand, 11 months are called ""Very Good"" in my usage but still.. If Sam did the same job they do on their earphones on this one (considering the price), it would have been excellent.
Plus it kinda hurts ears sometimes while sleeping so I suggest Sam's EHS64 are better. They have the same quality audio & it also contains Volume control buttons with mic. It lasts for 1-1.5 yrs so I highly recommend it. 🙏",3.9
1636,"#Honest Review
Overall it is a decent earphone.
You get a decent bass and an excellent treble.
The bass is soft its not like hard one.
Its sufficient to use anywhere.
It will not heart your ears.
If you have more budget you can go for Sennheiser cx18 its good than this.
The wire is a sort of tangle free..
The built quality is also good.
If you are tight on budget. Take it closing your eyes.
Take one thing in mind that it gives a decent soft bass it gives the thumping effect but its not that much .

#Update: Got some defect after 4 months use. like the music by itself was getting paused or next. Called Service Centre They Asked to Ship it And The REPLACED ..!
just Loved the JBL Service 10 Stars for service!!!",3.9
1637,Amazing sound. Is good for listening to music and also for voice calls. Didn't try the mic yet. The length of the cable is reasonable. The package was original packing and is imported from Harman US. Got this during Amazon prime days for about For about ₹400...which is a good Value for money considering that fact that a basic headset like Philips she1405 sells for almost the same price. Even if it is 50 bucks more seems to be a good deal,3.9
1638,"Crispy and clear sound
Vocal are good and clear no muddy sound can be noticed
Noise cancellation not that good but very good for 500rs price range
Pros-->
Light and strong( not for too rough users and not for long hours of listening)
Comfortable
Bass is ediquate
Sound quality is good and clear
Rating--->4.2-4.5
Cons
Angled earbud might be a problem
Tangled very easily
8.6mm drivers don't go too loud
Mic is not that good noise cancellation is there
Mesh is made of fabric so clean earbud by removing them from headphone or dust mesh might be damaged
----–---------------------------------------------
Good to go for 500 rs",3.9
1639,"First of all ""JBL is best"". Even this product that costs less than ₹500 is awesome in sound delivery.
Pros:
1. Perfect Crisp Sound
2. Perfect Bass
3. (For all PUBG lovers) Go for this one if you are on a tight budget and you won't regret it.
4. Mic is on the right side and very close to mouth. That's an advantage.
5. 1 year warranty. Do not forget to Register your product on ""Support.jbl.com/in"" and stay tension free for whole year.

Cons:
1. Not for deep Bass lovers.
2. Many say that wire quality is a disappointment but I personally didn't feel that. (Will update review after prolonged usage)

The biggest advantage I found is that ""It's not a Chinese Brand"".

And at last a request "" Please boycott chinese products"". They may seem cheap and good from our perspective but for our country, it is the least we can do.

Thank you.
A Proud Indian.",3.9
1640,"Stopped working after 3 months . I m little late in writing this review .

. Good sound quality, u can hear each n every instrument playing with clear vocals 💯 / 💯 on bass quality at reasonable price 👍
All features mentioned in the product description works well.
U can pause with one click, jump to next song with double click
3 sizes of earplugs (very soft rubber) doesn't hurt the ears like other hard plastic earphones",3.9
1641,"Bass is clean and deep. Wire seems delicate but it's very light weight. Packaging is awesome. Cannot match Ant but sound quality far better than ant or boat. This sounds better than over-hyped Sennheiser cx275
Purchase it blindly
Thank you Amazon and JBL. Bought it ₹499 in lightening deal.",3.9
1642,"At first, I thought I made one of those buys where you get what you pay for. Turns out, the bad sounding quality was because I made a mistake with a setting on my phone.(I turned mono audio on..) After, I turned the setting off... BOOM... I was blown away by the sound quality. I definitely got more than what I paid for... Best in this budget segment...

Bass Quality is awesome, no distortion unless at high volumes (If you want hearing impairment, that is)

Mic is good...

I've bought budget headphones before... This tops all the ones I've bought so far ;)

Go for it... I'd buy it again",3.9
1643,Love the earphones. Good sound quality. It is noise cancelling. Colour as shown in picture (blue). Been using it for 3 months now without any problem. Best pros for me: they are tangle free. And you can't confuse the left and right ear buds :D Timely and damage free delivered by Amazon even during lockdown :),3.9
1644,The earphones are really good considering the sound quality. Good balanced sound as it is a JBL product. Mic quality is also great as I use it for meetings for WFH. The wire quality is little cheap so handle with care but if you use it carefully it will surely last long. So if you are looking for good budget earphone with good sound quality and mic quality buy these without any second thought.,3.9
1645,"I love these earbuds. I wasn’t expecting the awesome audio quality that comes out of these things. All the sounds are there, the highs, the mids, the bass, all present and all very well defined.

Build quality is excellent. I don’t suspect these will be falling apart on me any time soon.

I’m very pleased with this purchase and highly recommend them.",3.9
1646,"Very good product I have even tried infinity ZIP 20 which it for 399 and this is for 449 its worth the 50 rs the sound quality, comfort and looks and better as per me. I recommend buying this product!

Note : JBL and INFINITY are by the same company called HARMAN",3.9
1647,"I have been using then for 20 days and the product has impressed me a lot.
it is clear that you want earphones for about ₹500.
These earphones are by JBL which is a reputed company. They have clearly focused on health of your ears.
1) the earphones are very lightweight and extremely comfortable to wear. You won't feel as if there is something in your ears.
2) the sound quality - perfect for price range. You may get lesser bass etc. But understand that sub standard brands like REALME BUDS, BOAT, MI/XIAOMI etc over do such elements to help them sell better. This effects the overall quality of sound and damages your eardrums in long-run. JBL on the other hand gives very balanced and accurate sound with no EXTRA bass.
3) uses - perfect for calling, video conferencing, attending long online classes/sessions, watching YouTube, Netflix/prime. Mic is also of very good quality.
4) if you really want to get great sound with all that bass and studio quality, spend more - it's only above ₹1000 that you get the kind of bass ( not EXTRA ) as part of balanced sound to really get immersive experience without damaging your priceless ears.
5) NEVER buy earphones with MAGNETIC CONNECTORS. Speaker itself have some magnet in them and we all know keeping magnets together damages them.
6) As for listening to music, you will have good experience, not THE best but certainly better than any other earphone in this price range.
7) As for downsides - delicate build quality, no tangle free wire etc etc - other reviews cover them well.
8) keep in mind that at ₹500 you wouldn't get everything as some of the other products claim. So prioritise your requirements.",3.9
1648,"I have brought Sennheiser cx 275s twice as the first one broke after two years and then again one of the ear piece stopped working.
Although i only trust Sennheiser cx 275s, for my office calls as they give me crystal clear voice, but this time i wanted to go with a cheaper option.
So i bought , ""JBL C50HI in-Ear Headphones with Mic (Blue)"". I tried a lot of sounds with this and this is coming out to be very nice. I am satisfied that too at this price.
Rest,lets see, i will get to know more as i use it.",3.9
1649,"Although it stopped working after 3 months of use but i wont blame the product coz im a pretty rough user , but still i got my product replaced within 10 days. The return is Hassel free you dont have to return damaged product to claim warranty,
This earphone are the best in this price.
And with 1 yr of garunteen its the best.",3.9
1650,"Excellent product.
Really snug and perfect fit.
Perfect quality.
2nd JBL earphones I've bought. The last one lasted for 3 or 4 years. Excellent product quality and audio quality.
JBL is amazing and affordable.
Excellent delivery.
Thank you Amazon.
Definitely recommend.",3.9
1651,"Play Video
 Note:- This review is after 13 months of use ..
1.Sound quality :- 4/5 Note:- I use
Xiaomi phone so I uesd the sound
filter options so that I can get the
best out of it ..
2.Bass :- 3/5 It's average

3.Built quality :- 4/5 Looks nice but
not that premium ..

4.Comfortablity:- 5/5 feels much
lighter in comparison to other
earphones .

5.Noise cancellation :- 4/5

At this Price point of (₹500 ) u can't get better than it even I used boat
earphones but that feels uncomfortable (feels heavy and sometimes it comes out of your ear) after u pluck in your ear but yes bass of boat earphones are more than awesome !!!

Care is also needed for this earphones .. That's it !!",3.9
1652,"I wanted a basic but decent headphone for my phone (I am not a big user of either my mobile phone or my headphones). JBL is a well-known brand and these headphones delivers the quality matching its price. Good quality headphones with decent, good sound. Product delivery was good, no unpleasant surprises there fortunately.",3.9
1653,"I am feeling proud after buying this product and why I am saying this because it's very nice to hear, the most important thing to say is - it is very safe to hear. Comparing to other earphones's sound quality and bass quality, it's a bit lower comparatively. Other earphones provide very good sound and very good quality and it also causes a very good damage to our ears, but this JBL earphone provides a good sound and good quality and it is 99.99% non-damage to our ears. So, music lovers can buy this earphone definitely with an unconfused mind.",3.9
1654,"A good quality of headphone under this price category, look and feel says its premium, well after every usage you will feel great. Sound clarity is top notch, bass is good, not that great but under this price nobody can even complain. Liked the headphone with every usage.",3.9
1655,"Using it for over a year it was a gift/ replacement for one more piston, it's sounds nice and is very light weight, mic quality is awesome. I use it for my daily meetings. No issues till date.
Occasionally I use for music and it's siund decdnt for the price.",3.9
1656,"The sound quality is of another level, it is crisp and the table is our of the world. It lacks bass, but I'm not a big fan of bass either so I'm happy.
The mic is less sensitive and I get complains of being very far from the phone while using the earphones.
Comfortable in ear plugs and a light weight product helps me use it while in the gym as well.
And my word it is cheap. So, goodbye SONY.",3.9
1657,"I always use to go for Panasonic products. I already have a V-moda m100 so well experienced with sound. After use JBL i realized this product is way better than Panasonic and music is cristal clear, with perfectly balanced bass. And built quality of wire is good. Never faced any issue with Microphone after use of few weeks. Must buy, worth every penny.",3.9
1658,"These earphones are #da best
The bass is just superb....I am a treble lover... and it fulfills my need.... although Idk there are some problems with its mic...it sometimes work and sometimes doesn't...but still it's better than Croma Stereo Earphones which broke and then led to the purchase of this item by me...",3.9
1659,"Okay so I did not have this much expectation for an earphone this price but forget the price, its awesome. For me, who cannot use a low quality headphone or my head starts spinning, this proved to be a nice relief. Been almost an year and Oh god have I dropped it so much and stretched it but no sign of vulnerability anywhere. Just so durable and the audio quality is very good, no audio distortion even at a higher volume,
Buy it. You rock JBL",3.9
1660,I really love the quality of sound. This become my buddy. Even i ordered again and got this same product for using for my lap. And the problem is with MIC. It is not quite good on the functions of mic . If this is rectified this will be a fast selling and good product in budget earphone. Durability is also nice. 💯💙,3.9
1661,"Everything is OK, but the product is very light weight that is not a problem.,the real problem is the cables are very thin if it tangles multiple time or if you handle it roughly it won't last u more than 3 days.
But as far as the sound quality concern everything is awesome and especially the noise cancellation is awesome.
I love this product",3.9
1662,"Initially wen i plugged these earphones the jack didn't correctly fit n the sound quality was disturbing, but the next moment i realized it happened bcz of the thick mobile case which didn't let the jack fix in🤣 n then replugged the earphones without case n then....... Surprisingly great earphones with amazing sound... So plz be keen while selecting mobile cases😋",3.9
1663,"Just like other JBL earphones High bass but slight low treble may make you feel uncomfortable. But still I liked this product as i keep tasting things ;p . You can try as it is near 4/5 for value for money. But keep in mind, take care of jack and keep shopping stay happy. Happy Hunting :)",3.9
